review_id,product_id,rating,review_text,date
rev_neg_1384,PROD_LAPTOP_287,1,"Extremely slow performance, laggy and unusable.",2026-06-16
rev_pos_896,PROD_PHONE_183,4,The software is incredibly fast and responsive.,2026-06-06
rev_neu_864,PROD_CLOTH_383,3,"Okay for the price, but don't expect miracles.",2026-06-27
rev_neu_258,PROD_BEAUTY_373,3,"Nothing special, just a standard item.",2026-06-21
rev_pos_1232,PROD_CLOTH_162,4,"No lag, games run super smooth on it.",2026-06-02
rev_neu_664,PROD_PHONE_302,3,"The product is okay, does the job but nothing special.",2026-06-20
rev_pos_1837,PROD_PHONE_181,4,Beautiful design and great build quality.,2026-06-06
rev_neg_81,PROD_CLOTH_260,2,"Cannot recommend this product, it lacks standard features.",2026-06-14
rev_pos_156,PROD_LAPTOP_130,4,"Never disappointed with this brand, always top tier.",2026-06-03
rev_neg_451,PROD_LAPTOP_280,2,"Not worth the money, quality is very poor.",2026-06-11
rev_pos_714,PROD_BEAUTY_170,5,No problems at all. Solid hardware and easy to setup.,2026-06-06
rev_neg_749,PROD_CLOTH_223,2,"No connectivity, bluetooth keeps dropping.",2026-06-14
rev_neg_1965,PROD_BEAUTY_205,1,Late delivery and the package arrived damaged.,2026-06-18
rev_pos_615,PROD_CLOTH_116,4,"Never disappointed with this brand, always top tier.",2026-06-05
rev_neg_1067,PROD_PHONE_264,2,"Fake item, a complete scam. Do not buy!",2026-06-18
rev_neu_696,PROD_CLOTH_364,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-21
rev_neg_1596,PROD_LAPTOP_254,1,Doesn't charge at all. Broken charging port.,2026-06-17
rev_neg_1776,PROD_CLOTH_284,1,Poor packaging and the item was broken inside.,2026-06-19
rev_neg_560,PROD_BEAUTY_264,1,Doesn't work. The software crashes every time I open it.,2026-06-15
rev_neg_1489,PROD_CLOTH_272,1,"Extremely bad design, hard to hold and uncomfortable.",2026-06-11
rev_neu_815,PROD_LAPTOP_370,3,"Decent build, but the software is a bit slow.",2026-06-25
rev_neg_1750,PROD_BEAUTY_201,2,"No connectivity, bluetooth keeps dropping.",2026-06-18
rev_neu_1,PROD_CLOTH_372,3,"The product is okay, does the job but nothing special.",2026-06-21
rev_neu_264,PROD_CLOTH_396,3,"Decent build, but the software is a bit slow.",2026-06-25
rev_neg_116,PROD_CLOTH_222,2,"Extremely noisy, sounds like it's going to explode.",2026-06-18
rev_pos_1996,PROD_LAPTOP_137,5,"Never disappointed with this brand, always top tier.",2026-06-05
rev_neg_426,PROD_BEAUTY_233,2,It has a terrible chemical smell. Returning immediately.,2026-06-10
rev_neg_1777,PROD_BEAUTY_213,1,The customer service was extremely rude and unhelpful.,2026-06-13
rev_neu_318,PROD_CLOTH_314,3,"It works fine, but I expected more from this brand.",2026-06-21
rev_pos_255,PROD_BEAUTY_128,4,The screen display is incredibly clear and beautiful.,2026-06-02
rev_pos_1092,PROD_PHONE_140,5,"Love the packaging, it was wrapped very nicely.",2026-06-08
rev_pos_640,PROD_LAPTOP_199,4,Absolutely love this device. Best purchase of the year!,2026-06-02
rev_neg_1015,PROD_PHONE_263,2,"Poor battery life, won't even last half a day.",2026-06-16
rev_pos_196,PROD_LAPTOP_180,4,"No lag, games run super smooth on it.",2026-06-05
rev_neu_600,PROD_BEAUTY_312,3,"Some aspects are good, others are quite disappointed.",2026-06-21
rev_neu_337,PROD_PHONE_349,3,"No quality issues, but design is quite boring.",2026-06-24
rev_neg_77,PROD_PHONE_218,1,The screen cracked easily without any drop. Fragile.,2026-06-14
rev_neg_1431,PROD_LAPTOP_213,2,"Extremely slow performance, laggy and unusable.",2026-06-14
rev_neg_941,PROD_CLOTH_265,2,Very disappointed. It looks nothing like the pictures.,2026-06-16
rev_neg_1140,PROD_CLOTH_215,1,Horrible experience. The item was missing parts.,2026-06-16
rev_pos_793,PROD_CLOTH_123,5,No problems at all. Solid hardware and easy to setup.,2026-06-02
rev_pos_1022,PROD_CLOTH_161,4,"Highly recommend this shop, wonderful customer service.",2026-06-05
rev_neu_842,PROD_CLOTH_326,3,"Okay for basic usage, but not for heavy tasks.",2026-06-28
rev_neu_609,PROD_CLOTH_325,3,"Not bad, but it lacks some advanced features.",2026-06-26
rev_neg_1547,PROD_PHONE_263,2,Never buy this. Waste of time and money.,2026-06-19
rev_pos_1956,PROD_LAPTOP_150,4,The user interface is so smooth and intuitive. Love it.,2026-06-07
rev_neu_692,PROD_PHONE_388,3,"The package arrived on time, quality is decent.",2026-06-28
rev_pos_1526,PROD_BEAUTY_190,4,"Incredibly fast shipping, arrived much earlier than expected.",2026-06-08
rev_pos_1050,PROD_BEAUTY_124,4,"This phone is gr8, battery life is awesome.",2026-06-04
rev_neu_861,PROD_LAPTOP_323,3,"Okay for the price, but don't expect miracles.",2026-06-20
rev_neg_1975,PROD_CLOTH_274,2,Very slow shipping and the item is defect.,2026-06-15
rev_pos_1704,PROD_CLOTH_153,5,"Great customer service, they resolved my issue in minutes.",2026-06-06
rev_neg_1632,PROD_BEAUTY_217,2,"The sizing is completely wrong, way too small.",2026-06-16
rev_neg_1800,PROD_LAPTOP_212,2,"Extremely bad design, hard to hold and uncomfortable.",2026-06-18
rev_neu_775,PROD_BEAUTY_366,3,"The price is fair, but usability is just okay.",2026-06-20
rev_neu_246,PROD_LAPTOP_372,3,It is alright for the price point.,2026-06-24
rev_neu_968,PROD_LAPTOP_320,3,"No issues so far, but it feels a bit basic.",2026-06-23
rev_pos_1251,PROD_CLOTH_128,5,"This phone is gr8, battery life is awesome.",2026-06-05
rev_pos_1933,PROD_CLOTH_111,5,"Not cheap, but totally worth every single penny.",2026-06-02
rev_neu_486,PROD_BEAUTY_311,3,"Neither great nor terrible, just in the middle.",2026-06-27
rev_neg_1034,PROD_PHONE_282,2,"Extremely slow performance, laggy and unusable.",2026-06-13
rev_pos_32,PROD_CLOTH_167,4,Extremely pleased with how fast this works.,2026-06-07
rev_pos_1403,PROD_CLOTH_120,5,"No delay in shipping, super happy with the delivery.",2026-06-09
rev_pos_1952,PROD_CLOTH_146,5,"No complaints here, works exactly as described.",2026-06-07
rev_neg_421,PROD_BEAUTY_240,1,Poor packaging and the item was broken inside.,2026-06-11
rev_pos_1026,PROD_BEAUTY_188,4,Great product! The quality is absolutely amazing.,2026-06-03
rev_pos_52,PROD_BEAUTY_164,4,Very satisfied with my purchase. It works perfectly.,2026-06-09
rev_neg_706,PROD_LAPTOP_212,2,The setup was extremely hard and frustrating.,2026-06-10
rev_neu_993,PROD_PHONE_355,3,"Average performance, nothing special about it.",2026-06-24
rev_pos_523,PROD_LAPTOP_161,5,"Not cheap, but totally worth every single penny.",2026-06-06
rev_neg_703,PROD_LAPTOP_274,2,Very expensive for such cheap material. Disappointed.,2026-06-15
rev_pos_72,PROD_CLOTH_126,4,Simply the best one on the market right now.,2026-06-04
rev_neg_171,PROD_LAPTOP_225,2,It stopped working after just a few days of light usage.,2026-06-10
rev_pos_1163,PROD_CLOTH_145,4,"Incredibly fast shipping, arrived much earlier than expected.",2026-06-02
rev_neg_913,PROD_CLOTH_295,1,Very disappointed. It looks nothing like the pictures.,2026-06-19
rev_pos_320,PROD_PHONE_114,5,Beautiful design and great build quality.,2026-06-08
rev_pos_1897,PROD_PHONE_114,4,Simply the best one on the market right now.,2026-06-02
rev_pos_1536,PROD_BEAUTY_111,5,"No regrets buying this, highly recommended.",2026-06-07
rev_pos_1438,PROD_PHONE_175,4,Highly functional and has zero flaws.,2026-06-01
rev_pos_1512,PROD_PHONE_116,5,"Not bad at all, in fact it is an awsm product.",2026-06-08
rev_neu_553,PROD_PHONE_304,3,"The quality is passable, nothing to complain about.",2026-06-21
rev_neg_1065,PROD_CLOTH_269,1,"No connectivity, bluetooth keeps dropping.",2026-06-12
rev_pos_228,PROD_CLOTH_104,5,Perfect fit and very comfortable to wear.,2026-06-06
rev_pos_1581,PROD_PHONE_171,4,"Not bad at all, in fact it is an awsm product.",2026-06-01
rev_pos_1477,PROD_PHONE_194,4,"Not cheap, but totally worth every single penny.",2026-06-01
rev_neg_1804,PROD_LAPTOP_206,2,Not durable. It tore apart after the first wash.,2026-06-14
rev_neg_1633,PROD_CLOTH_218,1,Very expensive for such cheap material. Disappointed.,2026-06-19
rev_pos_1304,PROD_BEAUTY_125,5,"Great customer service, they resolved my issue in minutes.",2026-06-06
rev_neg_653,PROD_CLOTH_272,2,The setup was extremely hard and frustrating.,2026-06-10
rev_neg_1499,PROD_PHONE_244,2,Very disappointed with the hardware quality. It broke on day one.,2026-06-16
rev_neu_525,PROD_PHONE_395,3,"It is a decent product, but has some limitations.",2026-06-21
rev_neg_1824,PROD_BEAUTY_271,2,Not recommended. The product has major design flaws.,2026-06-12
rev_neu_109,PROD_BEAUTY_384,3,It is alright for the price point.,2026-06-23
rev_neg_28,PROD_LAPTOP_254,1,Late delivery and the package arrived damaged.,2026-06-18
rev_neu_154,PROD_PHONE_340,3,"Neither great nor terrible, just in the middle.",2026-06-24
rev_neg_1369,PROD_PHONE_235,2,Terrible product! A complete waste of money.,2026-06-19
rev_neg_163,PROD_PHONE_214,2,"No manual included, and setup is impossible.",2026-06-12
rev_neu_462,PROD_CLOTH_306,3,It is fine. Just an average smartphone.,2026-06-28
rev_neg_361,PROD_BEAUTY_236,1,"Poor battery life, won't even last half a day.",2026-06-12
rev_neg_1645,PROD_LAPTOP_220,2,"Extremely noisy, sounds like it's going to explode.",2026-06-16
rev_pos_269,PROD_CLOTH_137,4,The screen display is incredibly clear and beautiful.,2026-06-06
rev_neu_757,PROD_BEAUTY_306,3,"Just an average device, nothing to write home about.",2026-06-24
rev_neu_263,PROD_BEAUTY_354,3,"The product is okay, does the job but nothing special.",2026-06-22
rev_pos_331,PROD_LAPTOP_105,5,"Highly recommend this shop, wonderful customer service.",2026-06-04
rev_neg_1897,PROD_CLOTH_217,1,"Fake item, a complete scam. Do not buy!",2026-06-11
rev_neg_286,PROD_CLOTH_297,2,The screen cracked easily without any drop. Fragile.,2026-06-13
rev_pos_796,PROD_PHONE_153,4,Very satisfied with my purchase. It works perfectly.,2026-06-08
rev_neg_1923,PROD_PHONE_204,1,This is a scam. It does not work at all.,2026-06-17
rev_pos_47,PROD_BEAUTY_161,5,The customer support staff was very helpful and responsive.,2026-06-04
rev_neu_66,PROD_CLOTH_347,3,"Okay packaging, shipping was standard.",2026-06-27
rev_neg_1307,PROD_BEAUTY_219,2,This is a scam. It does not work at all.,2026-06-14
rev_pos_180,PROD_LAPTOP_163,4,The software is incredibly fast and responsive.,2026-06-05
rev_pos_1615,PROD_LAPTOP_158,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-08
rev_neu_232,PROD_CLOTH_380,3,"Shipping took longer than expected, but product is ok.",2026-06-27
rev_neu_329,PROD_LAPTOP_308,3,"The shipping was ok, product is decent enough.",2026-06-21
rev_pos_1843,PROD_BEAUTY_172,4,Very robust and stands up to daily wear and tear.,2026-06-04
rev_pos_921,PROD_LAPTOP_110,5,"Never disappointed with this brand, always top tier.",2026-06-05
rev_pos_460,PROD_BEAUTY_171,4,Very satisfied with my purchase. It works perfectly.,2026-06-08
rev_neg_1274,PROD_LAPTOP_257,2,Never buy this. Waste of time and money.,2026-06-14
rev_neu_642,PROD_PHONE_321,3,"Shipping took longer than expected, but product is ok.",2026-06-26
rev_neu_163,PROD_BEAUTY_300,3,It is fine. Just an average smartphone.,2026-06-22
rev_pos_1579,PROD_LAPTOP_188,5,Extremely pleased with how fast this works.,2026-06-09
rev_pos_1501,PROD_CLOTH_133,4,Excellent value for money. Very durable material.,2026-06-04
rev_neu_150,PROD_LAPTOP_399,3,"Not bad, but it lacks some advanced features.",2026-06-26
rev_neg_1241,PROD_CLOTH_286,2,This is a scam. It does not work at all.,2026-06-15
rev_pos_1154,PROD_CLOTH_144,4,Beautiful design and great build quality.,2026-06-09
rev_pos_63,PROD_LAPTOP_133,4,"Not cheap, but totally worth every single penny.",2026-06-02
rev_neu_188,PROD_BEAUTY_363,3,"No major complaints, but it could be improved.",2026-06-26
rev_neg_1070,PROD_BEAUTY_266,2,It stopped working after just a few days of light usage.,2026-06-16
rev_neg_1607,PROD_CLOTH_269,2,The worst packaging I have ever seen. Damaged box.,2026-06-15
rev_pos_1622,PROD_CLOTH_108,4,Great product! The quality is absolutely amazing.,2026-06-01
rev_neg_1005,PROD_CLOTH_258,1,It stopped working after just a few days of light usage.,2026-06-14
rev_neg_491,PROD_CLOTH_293,2,"Extremely slow performance, laggy and unusable.",2026-06-16
rev_pos_1804,PROD_LAPTOP_119,5,Perfect fit and very comfortable to wear.,2026-06-07
rev_pos_877,PROD_LAPTOP_185,5,The sound quality is fantastic and clear.,2026-06-04
rev_neg_398,PROD_LAPTOP_285,1,Doesn't work. The software crashes every time I open it.,2026-06-14
rev_pos_1177,PROD_LAPTOP_124,5,The screen display is incredibly clear and beautiful.,2026-06-05
rev_pos_1399,PROD_BEAUTY_115,4,Very robust and stands up to daily wear and tear.,2026-06-05
rev_neu_803,PROD_PHONE_328,3,"Average performance, nothing special about it.",2026-06-20
rev_neu_498,PROD_CLOTH_394,3,"Neither great nor terrible, just in the middle.",2026-06-28
rev_pos_1450,PROD_CLOTH_133,4,"Wow, this is an absolute game changer!",2026-06-01
rev_pos_1364,PROD_CLOTH_150,4,Very bright display and the colors are vibrant.,2026-06-03
rev_neg_1814,PROD_BEAUTY_280,1,The device keeps flickering and lags constantly. Terrible!,2026-06-15
rev_neg_1558,PROD_PHONE_220,2,"No response from support, and return policy is a lie.",2026-06-12
rev_neg_870,PROD_BEAUTY_235,2,"Poor battery life, won't even last half a day.",2026-06-13
rev_neg_734,PROD_BEAUTY_253,2,Poor packaging and the item was broken inside.,2026-06-18
rev_pos_1973,PROD_PHONE_165,5,"Super light, compact, and extremely useful.",2026-06-07
rev_neg_1194,PROD_CLOTH_214,2,Do not recommend this seller. Poor customer support.,2026-06-19
rev_pos_742,PROD_PHONE_100,5,"No lag, games run super smooth on it.",2026-06-09
rev_neg_359,PROD_PHONE_265,2,"No connectivity, bluetooth keeps dropping.",2026-06-11
rev_neu_265,PROD_PHONE_322,3,"Not bad, it is just okay.",2026-06-24
rev_pos_1136,PROD_BEAUTY_130,4,Perfect fit and very comfortable to wear.,2026-06-04
rev_neu_766,PROD_BEAUTY_397,3,"The battery is okay, screen is average.",2026-06-28
rev_neg_198,PROD_BEAUTY_279,2,"Extremely slow performance, laggy and unusable.",2026-06-18
rev_neu_483,PROD_PHONE_312,3,"Decent build, but the software is a bit slow.",2026-06-28
rev_neu_287,PROD_PHONE_311,3,"The package arrived on time, quality is decent.",2026-06-20
rev_pos_1887,PROD_CLOTH_158,4,"Great customer service, they resolved my issue in minutes.",2026-06-03
rev_neg_915,PROD_LAPTOP_294,2,It stopped working after just a few days of light usage.,2026-06-12
rev_pos_942,PROD_CLOTH_144,5,No problems at all. Solid hardware and easy to setup.,2026-06-05
rev_neg_120,PROD_BEAUTY_264,1,"No response from support, and return policy is a lie.",2026-06-19
rev_pos_1347,PROD_PHONE_118,5,Simply the best one on the market right now.,2026-06-06
rev_neu_79,PROD_BEAUTY_350,3,It's fine. It does the job.,2026-06-24
rev_neg_1822,PROD_PHONE_297,1,Very disappointed. It looks nothing like the pictures.,2026-06-18
rev_neg_949,PROD_PHONE_278,2,"Extremely noisy, sounds like it's going to explode.",2026-06-11
rev_neg_1151,PROD_CLOTH_230,2,Never buy this. Waste of time and money.,2026-06-12
rev_neg_839,PROD_CLOTH_208,1,"Not worth the money, quality is very poor.",2026-06-12
rev_neg_687,PROD_PHONE_217,2,Doesn't work. The software crashes every time I open it.,2026-06-11
rev_neg_597,PROD_BEAUTY_227,1,Poor packaging and the item was broken inside.,2026-06-13
rev_pos_275,PROD_BEAUTY_102,4,The user interface is so smooth and intuitive. Love it.,2026-06-06
rev_pos_1877,PROD_CLOTH_128,4,Highly functional and has zero flaws.,2026-06-08
rev_neg_255,PROD_LAPTOP_279,2,"Extremely bad design, hard to hold and uncomfortable.",2026-06-18
rev_pos_627,PROD_PHONE_170,5,"Not cheap, but totally worth every single penny.",2026-06-08
rev_neu_101,PROD_BEAUTY_351,3,"The package arrived on time, quality is decent.",2026-06-25
rev_pos_1927,PROD_BEAUTY_161,5,"No quality issues, everything is in perfect condition.",2026-06-03
rev_pos_1993,PROD_BEAUTY_177,5,Not a single issue so far. Very reliable.,2026-06-05
rev_neg_1342,PROD_BEAUTY_259,1,Doesn't work. The software crashes every time I open it.,2026-06-12
rev_pos_1175,PROD_CLOTH_159,4,"Highly recommend this shop, wonderful customer service.",2026-06-01
rev_pos_1040,PROD_CLOTH_141,4,Extremely pleased with how fast this works.,2026-06-07
rev_pos_166,PROD_PHONE_111,5,Very bright display and the colors are vibrant.,2026-06-04
rev_neg_830,PROD_PHONE_212,2,Poor packaging and the item was broken inside.,2026-06-16
rev_neg_1790,PROD_LAPTOP_250,2,Never buy this. Waste of time and money.,2026-06-16
rev_pos_43,PROD_LAPTOP_124,4,"This phone is gr8, battery life is awesome.",2026-06-09
rev_neu_356,PROD_BEAUTY_352,3,"Not bad, but not particularly good either.",2026-06-20
rev_neu_527,PROD_LAPTOP_368,3,"The product is okay, does the job but nothing special.",2026-06-22
rev_neg_1478,PROD_BEAUTY_299,1,"The sizing is completely wrong, way too small.",2026-06-13
rev_neg_854,PROD_BEAUTY_210,2,Not recommended. The product has major design flaws.,2026-06-17
rev_pos_352,PROD_LAPTOP_109,4,"Works like a charm, would buy again without hesitation.",2026-06-08
rev_neg_914,PROD_LAPTOP_219,2,Very expensive for such cheap material. Disappointed.,2026-06-16
rev_neu_939,PROD_PHONE_345,3,"The battery is okay, screen is average.",2026-06-23
rev_pos_1430,PROD_PHONE_155,4,"Wow, this is an absolute game changer!",2026-06-02
rev_pos_491,PROD_CLOTH_151,4,"No complaints here, works exactly as described.",2026-06-08
rev_neg_90,PROD_CLOTH_259,1,"Extremely noisy, sounds like it's going to explode.",2026-06-17
rev_neu_48,PROD_LAPTOP_391,3,"Decent packaging, product performs averagely.",2026-06-23
rev_pos_1747,PROD_BEAUTY_184,4,"Not cheap, but totally worth every single penny.",2026-06-06
rev_neu_770,PROD_PHONE_374,3,"It works, but nothing outstanding.",2026-06-24
rev_neg_1688,PROD_CLOTH_249,2,"No manual included, and setup is impossible.",2026-06-14
rev_neg_1236,PROD_LAPTOP_243,1,Never again. This is absolute trash.,2026-06-12
rev_neg_621,PROD_CLOTH_297,1,Worst experience ever. The battery drains in two hours.,2026-06-19
rev_pos_1535,PROD_BEAUTY_157,4,Simply the best one on the market right now.,2026-06-07
rev_neg_1605,PROD_BEAUTY_268,2,Not durable. It tore apart after the first wash.,2026-06-17
rev_pos_777,PROD_BEAUTY_115,5,Beautiful design and great build quality.,2026-06-09
rev_neg_293,PROD_LAPTOP_225,2,It has a terrible chemical smell. Returning immediately.,2026-06-12
